Wall time,Step,Value
1729168370.9006717,10000,0.35892626643180847
1729168449.8592093,20000,0.7127703428268433
1729168525.395416,30000,0.8184654712677002
1729168602.8576643,40000,0.6819323897361755
1729168680.6395092,50000,1.2706888914108276
1729168760.589177,60000,1.1106466054916382
1729168839.8231845,70000,1.1703879833221436
1729168920.0462425,80000,0.8711554408073425
1729168999.3632956,90000,0.8536232113838196
1729169080.7557094,100000,0.5209610462188721
1729169169.282158,110000,0.6556179523468018
1729169252.779268,120000,0.8311881422996521
1729169334.0731168,130000,0.8333898186683655
1729169416.409928,140000,0.664411723613739
1729169501.4396424,150000,0.7703656554222107
1729169584.0670831,160000,0.5745477080345154
1729169668.9865377,170000,0.5472350120544434
1729169751.962097,180000,0.4387963116168976
1729169839.9232788,190000,0.12308486551046371
1729169921.104922,200000,0.14260591566562653
1729170008.6497836,210000,0.2843949496746063
1729170096.6541712,220000,0.15378913283348083
1729170186.5505397,230000,0.35850703716278076
1729170267.362618,240000,0.21111291646957397
1729170353.8360918,250000,0.4506491720676422
1729170438.4886763,260000,0.36865073442459106
1729170526.7627378,270000,0.32769864797592163
1729170613.7413607,280000,0.4485500752925873
1729170698.681553,290000,0.37955933809280396
1729170785.9464657,300000,0.24421004951000214
1729170870.036827,310000,0.26713335514068604
1729170953.3393157,320000,0.28053703904151917
1729171038.1390443,330000,0.2157270312309265
1729171124.2902539,340000,0.05786622315645218
1729171209.2958496,350000,0.328220933675766
1729171298.726444,360000,0.36632734537124634
1729171381.4100142,370000,0.4701627790927887
1729171474.6375465,380000,0.4291307330131531
1729171561.212884,390000,0.5704256892204285
1729171644.0623538,400000,0.300035685300827
1729171724.7477994,410000,0.5998883247375488
1729171805.5316744,420000,0.7139811515808105
1729171887.0099118,430000,0.6954070925712585
1729171963.8654883,440000,0.6348806619644165
1729172042.499406,450000,0.5913525223731995
1729172122.5632877,460000,0.5042331218719482
1729172208.1647015,470000,0.6317572593688965
1729172285.9851165,480000,0.4649772047996521
1729172369.6000931,490000,0.32541704177856445
1729172453.6622632,500000,0.36580556631088257
1729172533.5199003,510000,0.34727776050567627
1729172619.6193774,520000,0.44116488099098206
1729172697.91419,530000,0.5958107709884644
1729172777.5663464,540000,0.4763483703136444
1729172857.3353543,550000,0.4359423518180847
1729172938.1165862,560000,0.3010214865207672
1729173021.4973161,570000,0.3617393970489502
1729173105.0113547,580000,0.4384379982948303
1729173183.2770207,590000,0.670775294303894
1729173265.078837,600000,0.6524256467819214
1729173338.9108825,610000,0.4938123822212219
1729173412.2244663,620000,0.5276715159416199
1729173492.8659563,630000,0.6915660500526428
1729173570.3809767,640000,0.8133296966552734
1729173646.5625637,650000,0.5933231711387634
1729173726.8791406,660000,0.7345673441886902
1729173805.6512282,670000,0.5633187890052795
1729173882.9910448,680000,0.5259207487106323
1729173961.8713381,690000,0.6973493099212646
1729174042.1183746,700000,0.6153421998023987
1729174120.166801,710000,0.5302656888961792
1729174198.8483927,720000,0.4365101754665375
1729174281.1059556,730000,0.655318021774292
1729174361.6512005,740000,0.6254385113716125
1729174442.4731755,750000,0.45473864674568176
1729174520.232355,760000,0.6235567927360535
1729174597.223171,770000,0.5467544794082642
1729174670.9124858,780000,0.47691014409065247
1729174749.2812536,790000,0.6937990188598633
1729174829.6402504,800000,0.6800335049629211
1729174905.7650902,810000,0.6258767247200012
1729174980.737468,820000,0.7417139410972595
1729175060.9771566,830000,0.7013224363327026
1729175137.6717978,840000,0.607780396938324
1729175213.8099313,850000,0.5517514944076538
1729175290.717223,860000,0.5997205376625061
1729175368.7011676,870000,0.639228880405426
1729175444.8052657,880000,0.5630651116371155
1729175522.161648,890000,0.5776644945144653
1729175599.6061897,900000,0.6257901787757874
1729175675.2200906,910000,0.7807547450065613
1729175752.2394247,920000,0.6585240364074707
1729175827.7424128,930000,0.780785083770752
1729175906.04773,940000,0.904573380947113
1729175980.728819,950000,0.6610006093978882
1729176055.7178452,960000,0.6489377021789551
1729176130.3766432,970000,0.626812756061554
1729176206.3872645,980000,0.7240816950798035
1729176283.4926145,990000,0.7462378144264221
1729176357.7466457,1000000,0.739073634147644
1729176434.2209477,1010000,0.9355798363685608
1729176509.4726348,1020000,0.6966177225112915
1729176582.2260623,1030000,0.5076351761817932
1729176659.772354,1040000,0.560166597366333
1729176738.1613925,1050000,0.5320690870285034
1729176814.5158834,1060000,0.6313560009002686
1729176892.2246463,1070000,0.6551223397254944
1729176968.0093224,1080000,0.619330644607544
1729177046.8050158,1090000,0.6971510052680969
1729177123.2172976,1100000,0.6854016184806824
1729177202.2586772,1110000,0.6896139979362488
1729177280.3112857,1120000,0.5894529223442078
1729177357.4294448,1130000,0.6144591569900513
1729177431.0602841,1140000,0.5366833209991455
1729177506.0296295,1150000,0.6561347842216492
1729177583.7012954,1160000,0.5452070832252502
1729177664.1171517,1170000,0.6494272947311401
1729177739.2220933,1180000,0.8431367874145508
1729177812.1610143,1190000,0.7859067320823669
1729177887.1736424,1200000,0.8033496141433716
1729177961.7984378,1210000,0.6764205694198608
