Wall time,Step,Value
1717148613.3957086,470961,0.9299278259277344
1717148722.9131148,473678,0.9303247928619385
1717148818.0917711,476047,0.9296992421150208
1717148828.7532194,476303,0.9297388792037964
1717148835.3815396,476466,0.9297652840614319
1717148850.5703454,476846,0.9298179745674133
1717148978.5878093,480036,0.9302629232406616
1717149007.9890413,480770,0.9303668141365051
1717149133.7712035,483931,0.9307920336723328
1717149301.416202,488121,0.9313257336616516
1717149332.9232469,488903,0.9314390420913696
1717149353.3747497,489416,0.9315018057823181
1717149526.8670669,493778,0.9321234226226807
1717149566.7215438,494764,0.9322709441184998
1717149738.749278,499025,0.9328304529190063
1717150090.5515537,507739,0.9340155124664307
1717150315.413739,513304,0.9347409009933472
1717150419.3014553,515878,0.9350581765174866
1717150499.4341207,517849,0.9353165030479431
1717150693.4553714,522646,0.935882031917572
1717150818.8468368,525765,0.9362536072731018
1717150866.6789794,526958,0.9363945722579956
1717151118.3638055,533206,0.9371322989463806
1717151153.5762296,534074,0.9372166991233826
1717151186.0556006,534881,0.9373009204864502
1717151242.5217798,536293,0.9374790787696838
1717151293.892336,537577,0.9376458525657654
1717151343.3311665,538796,0.9377703666687012
1717151473.0433602,541980,0.9381409287452698
1717151505.238732,542782,0.9382226467132568
1717151605.2748206,545257,0.9384767413139343
1717151726.84881,548270,0.9388089179992676
1717151734.937047,548469,0.9388289451599121
1717151801.3816144,550129,0.9390283823013306
1717151817.7541056,550540,0.9390780329704285
1717151825.736683,550743,0.9390978813171387
1717151830.6472569,550868,0.9391176700592041
1717152132.9813893,558397,0.9399293065071106
1717152196.4000769,559979,0.9401025176048279
1717152331.4708698,563351,0.9404458403587341
1717152339.4316335,563548,0.9404647946357727
1717152416.8194509,565457,0.9406443238258362
1717152532.6898444,568319,0.940944254398346
1717152539.2108505,568473,0.9409629106521606
1717152624.872886,570606,0.941185712814331
1717152629.2928421,570716,0.9411949515342712
1717152649.4782786,571209,0.9412411451339722
1717152665.1493762,571607,0.9412872791290283
1717153044.053235,581002,0.9422304630279541
1717153111.4525483,582661,0.9423906207084656
1717153242.6193726,585920,0.9427171349525452
1717153252.5299256,586168,0.9427434206008911
1717153304.3425462,587445,0.9428746104240417
1717153326.0891843,587990,0.9429181814193726
1717153382.0786216,589392,0.9412033557891846
1717153402.4711802,589897,0.9412481188774109
1717153468.1541827,591533,0.9413908123970032
1717153485.8177762,591971,0.9414352774620056
1717153523.2830536,592894,0.9415151476860046
1717153583.4691386,594368,0.9416565895080566
1717153719.7663057,597732,0.9413533806800842
1717153820.4960363,600229,0.9406652450561523
1717153989.7498353,604473,0.9410802125930786
1717154025.6905248,605364,0.9411677122116089
1717154044.3339267,605824,0.941202700138092
1717154099.8911839,607203,0.9413419961929321
1717154139.9814963,608195,0.9414374232292175
1717154290.894319,611894,0.9417904019355774
1717154433.9947376,615454,0.9421306252479553
1717154457.2778337,616031,0.9421982169151306
1717154493.3516357,616919,0.9422740340232849
1717154553.401585,618395,0.9424083828926086
1717154706.8994186,622205,0.9427497386932373
1717154717.8588471,622480,0.9427745938301086
1717154763.3908672,623619,0.9428653717041016
1717154928.8465917,627774,0.9432339668273926
1717154983.2139812,629127,0.9433638453483582
1717155002.2315419,629605,0.9434043169021606
1717155010.578748,629815,0.9434204697608948
1717155084.5504448,631659,0.9435817003250122
1717155220.558993,635027,0.9438695907592773
1717155458.4193482,640955,0.9443663954734802
1717155470.9489515,641262,0.944389820098877
1717155491.9108357,641783,0.9444366693496704
1717155630.268099,645241,0.9447313547134399
1717155681.128111,646516,0.9448391199111938
1717155791.9608803,649286,0.9449223279953003
1717155965.8547614,653622,0.9452715516090393
1717156043.1441472,655538,0.9454295635223389
1717156166.8364184,658631,0.9456834197044373
1717156273.1132255,661258,0.9459054470062256
1717156325.8380346,662556,0.9460157752037048
1717156371.8819108,663711,0.9461183547973633
1717156580.9312131,668916,0.9465320110321045
1717156622.8806322,669957,0.9466111063957214
1717156626.2650054,670041,0.9466182589530945
1717156735.05916,672751,0.946818470954895
1717156751.8773904,673164,0.9468469619750977
1717156759.2991862,673348,0.946861207485199
1717156802.129296,674415,0.946946382522583
1717156886.4110363,676499,0.9471160173416138
1717156933.5755467,677684,0.9472004175186157
1717156966.6585104,678516,0.9472565650939941
1717156991.4407098,679128,0.947298526763916
1717157033.650869,680183,0.9473754167556763
1717157067.7091618,681030,0.9474311470985413
1717157075.2962687,681218,0.9474450349807739
1717157226.4769452,684961,0.9477218985557556
1717157258.8168519,685767,0.9477837681770325
1717157267.3384914,685984,0.9477974772453308
1717157278.289048,686257,0.9478181004524231
1717157400.9752388,689287,0.9480298757553101
1717157424.2215595,689872,0.9480706453323364
1717157479.2902877,691257,0.9481790661811829
1717157725.961196,697374,0.9486283659934998
1717157738.673869,697686,0.9486482739448547
1717157837.004853,700125,0.9488204121589661
1717157975.918395,703541,0.9490699172019958
1717157980.836593,703663,0.9490764737129211
1717158077.3522787,706043,0.9492456912994385
1717158140.7859693,707604,0.9493557810783386
1717158188.2713103,708781,0.9494332075119019
1717158206.0547788,709225,0.9494653940200806
1717158211.4487815,709358,0.9494718313217163
1717158233.8588574,709918,0.9495103359222412
1717158360.5700655,713065,0.9497213959693909
1717158382.7775304,713605,0.9497595429420471
1717158488.4895139,716218,0.9499369263648987
1717158693.4073021,721279,0.9502942562103271
1717158916.9920583,726834,0.9506648182868958
1717158945.636495,727542,0.9507138133049011
1717159033.3956876,729705,0.9508602619171143
1717159099.8943288,731372,0.9509695172309875
1717159199.0471709,733824,0.9511264562606812
1717159276.7021878,735739,0.9512584209442139
1717159346.3167546,737476,0.9513718485832214
1717159349.614827,737558,0.951377809047699
1717159446.006427,739960,0.9515439867973328
1717159534.278587,742098,0.9516855478286743
1717159582.9100423,743312,0.9517618417739868
1717159673.8058474,745591,0.9519137740135193
1717159761.4353921,747795,0.9520415663719177
1717159785.9938025,748415,0.9520763158798218
1717159820.6349015,749281,0.9521225094795227
1717159842.287483,749816,0.952151358127594
1717160053.7012806,755068,0.9524721503257751
1717160098.0804005,756172,0.9525346755981445
1717160154.0266168,757554,0.9526140093803406
1717160224.7273796,759311,0.9527268409729004
1717160273.5073628,760526,0.9528055191040039
1717160292.294552,760993,0.9528335332870483
1717160565.1061645,767779,0.9532501101493835
1717160681.1465793,770660,0.9534146785736084
1717160789.016902,773326,0.9535618424415588
1717160808.0653377,773800,0.9535943865776062
1717160841.8331144,774635,0.9536431431770325
1717161058.3424892,780043,0.9524306654930115
1717161094.4740028,780952,0.9524803161621094
1717161216.4045894,783997,0.952424943447113
1717161233.954958,784425,0.9523314833641052
1717161356.1581628,787469,0.9523864388465881
1717161377.8975806,788008,0.9524192810058594
1717161444.2715628,789666,0.9525175094604492
1717161468.7271686,790275,0.9525501728057861
1717161572.1412883,792849,0.9527019262313843
1717161577.987473,792993,0.9527127146720886
1717161654.210718,794892,0.9528312683105469
1717161662.2384114,795090,0.9528419971466064
1717161828.7015672,799186,0.9529691934585571
1717161863.9570081,800061,0.9530224204063416
1717161993.8660553,803277,0.9531919956207275
1717162012.4509513,803745,0.9532183408737183
1717162039.102039,804411,0.9532552361488342
1717162078.773834,805396,0.9533131122589111
1717162181.4957812,807964,0.953464925289154
1717162197.8250356,808366,0.9534857869148254
1717162435.942783,814298,0.9538170695304871
1717162454.931863,814779,0.9538427591323853
1717162520.442739,816403,0.9539247155189514
1717162624.1437032,818982,0.9540624022483826
1717162686.9456909,820542,0.9541436433792114
1717162723.8243525,821477,0.9541891813278198
1717162769.5864074,822616,0.9542497992515564
1717162944.8972516,826961,0.9544856548309326
1717162960.8559947,827366,0.9545055627822876
1717163090.8624399,830579,0.9545504450798035
1717163239.2914631,834259,0.9547383189201355
1717163293.5277007,835610,0.9548022747039795
1717163325.3945208,836402,0.9548464417457581
1717163367.5049691,837437,0.9548953771591187
1717163380.857718,837771,0.954914927482605
1717163469.968053,839988,0.9550415873527527
1717163619.4178941,843697,0.9552302956581116
1717163661.4776216,844744,0.9552880525588989
1717163669.2604237,844942,0.9552976489067078
1717163694.0058622,845568,0.9553312659263611
1717163756.8477345,847142,0.9554030895233154
1717163823.25534,848789,0.9554889798164368
1717163885.019593,850329,0.9555555582046509
1717163911.4147553,850991,0.9555840492248535
1717163938.3402867,851661,0.9556171894073486
1717163956.2726033,852103,0.9556408524513245
1717163997.9816306,853129,0.9556881189346313
1717164202.4528537,858220,0.9559508562088013
1717164253.977972,859485,0.9560114145278931
1717164376.7400868,862536,0.956159770488739
1717164381.6281416,862658,0.9561690092086792
1717164552.9864411,866923,0.9563895463943481
1717164584.3460648,867706,0.9564306735992432
1717164619.6397293,868590,0.9564716815948486
1717164653.2582026,869420,0.956517219543457
1717164765.4258764,872192,0.9566395878791809
1717164820.4393687,873565,0.9567027688026428
1717165047.748575,879240,0.9569892287254333
1717165050.7161536,879313,0.9569936990737915
1717165125.9432468,881174,0.9570824503898621
1717165170.5553632,882260,0.9571354985237122
1717165203.9877965,883097,0.9571707844734192
1717165354.7694752,886819,0.9573508501052856
1717165357.5534508,886890,0.9573552012443542
1717165428.6411042,888656,0.9574337601661682
1717165575.3941586,892332,0.9576115608215332
1717165611.0134068,893224,0.9576590061187744
1717165659.2612858,894440,0.9577149748802185
1717165711.85577,895759,0.9577707648277283
1717165771.7183588,897264,0.957843542098999
1717165875.6515841,899840,0.9579585790634155
1717165915.9865477,900844,0.9580010175704956
1717165959.7004273,901937,0.9580518007278442
1717165964.056818,902047,0.9580560326576233
1717166076.880446,904871,0.9581867456436157
1717166081.1576092,904980,0.9581909775733948
1717166084.1246545,905056,0.958195149898529
1717166123.2147186,906034,0.9582371115684509
1717166167.5529616,907129,0.9582915306091309
1717166188.6716635,907659,0.9583166241645813
1717166220.1907487,908437,0.9583500027656555
1717166244.4017594,909044,0.9583750367164612
1717166492.7511714,915205,0.9586645364761353
1717166592.6185098,917680,0.9587751626968384
1717166696.924288,920276,0.9589014053344727
1717166716.7759516,920776,0.9589216709136963
1717166758.9425395,921813,0.958970308303833
1717166959.0354288,926793,0.9591836929321289
1717167020.221741,928296,0.9592516422271729
1717167043.0154104,928857,0.9592795372009277
1717167246.5898697,933909,0.9594936966896057
1717167290.6798859,934990,0.9595370292663574
1717167525.9941795,940854,0.9597795605659485
1717167534.1075056,941057,0.9597912430763245
1717167538.4256067,941164,0.9597951173782349
1717167716.4972193,945577,0.9599846005439758
1717167895.3821568,950025,0.9601761698722839
1717167916.1380405,950550,0.9601989984512329
1717167921.0842378,950672,0.9602028131484985
1717167941.1976266,951170,0.9602256417274475
1717168098.4004626,955054,0.9603884816169739
1717168163.0584137,956647,0.9604524970054626
1717168287.569655,959737,0.9605761766433716
1717168325.318124,960681,0.9606135487556458
1717168376.2212052,961949,0.9606581926345825
1717168461.61832,964086,0.9607436060905457
1717168530.3751469,965783,0.9608101844787598
1717168596.2358868,967433,0.9608802199363708
1717168638.8587954,968482,0.9609169363975525
1717168645.3305511,968643,0.9609242677688599
1717168866.2075207,974154,0.9611505270004272
1717168904.0095105,975107,0.9611867666244507
1717168932.7836354,975821,0.9612120985984802
1717168950.3659604,976260,0.9612302184104919
1717168999.4007568,977477,0.9612879157066345
1717169026.1060343,978138,0.9613131284713745
1717169092.8638604,979808,0.9613813757896423
1717169355.7260041,986364,0.9616342186927795
1717169552.0997524,991222,0.9618278741836548
1717169847.6346192,998518,0.9621025919914246
1717170005.8363912,1002444,0.9622607231140137
1717170010.2020447,1002551,0.9622641801834106
1717170029.1181886,1003023,0.9622812867164612
1717170057.9032137,1003742,0.9623085856437683
1717170130.00524,1005535,0.962369978427887
1717170275.4750152,1009116,0.9625056385993958
1717170359.1945965,1011175,0.9625865817070007
1717170379.9559608,1011690,0.9626067280769348
1717170383.525054,1011775,0.962610125541687
1717170509.076237,1014911,0.9627240300178528
1717170547.801998,1015875,0.9627607464790344
1717170689.3454044,1019399,0.9628869891166687
1717170705.2560294,1019793,0.9629002213478088
1717170726.2895346,1020311,0.962920069694519
1717170749.008605,1020878,0.9629431962966919
1717170751.8442035,1020947,0.9629464745521545
1717171136.3824794,1030504,0.9632865786552429
1717171140.9060242,1030614,0.9632897973060608
1717171363.289727,1036144,0.963492751121521
1717171401.9304569,1037099,0.9635247588157654
1717171419.8849008,1037542,0.9635407328605652
1717171537.8357093,1040457,0.9636490941047668
1717171559.4443254,1041003,0.9636649489402771
1717171567.9733794,1041215,0.9636712670326233
1717171613.724253,1042360,0.9637061357498169
1717171620.0059457,1042514,0.9637125134468079
1717171851.1730092,1048222,0.9639108180999756
1717172019.9561672,1052409,0.9640480279922485
1717172048.5684748,1053117,0.9640728831291199
1717172167.3150527,1056055,0.9641749858856201
1717172499.9986424,1064308,0.9643498063087463
1717172642.1706142,1067840,0.9644713401794434
1717172723.4767258,1069837,0.9645317792892456
1717172759.5290215,1070738,0.9645588994026184
1717172837.1733131,1072681,0.9646220207214355
1717172947.1354904,1075424,0.9647148251533508
1717172953.6601884,1075584,0.9647207856178284
1717172967.64147,1075934,0.9647327661514282
1717173054.0648305,1078060,0.9647952914237976
1717173066.241433,1078363,0.9648041725158691
1717173083.2201087,1078781,0.9648160934448242
1717173140.347403,1080193,0.9648634791374207
1717173173.6228154,1081025,0.9648901224136353
1717173194.3395448,1081540,0.9649078249931335
1717173339.306304,1085148,0.965016782283783
1717173431.2735834,1087439,0.9650812149047852
1717173477.411488,1088600,0.9651221036911011
1717173531.8177698,1089944,0.9651657938957214
1717173540.4711614,1090163,0.9651716351509094
1717173562.493447,1090720,0.9651861786842346
1717173757.0551884,1095566,0.9653308987617493
1717173865.5546927,1098235,0.9654171466827393
1717173887.5227466,1098781,0.9654343724250793
1717173904.7389235,1099214,0.9654486775398254
1717173938.7476344,1100063,0.9654715657234192
1717174159.548465,1105545,0.9656394124031067
1717174310.8892782,1109299,0.9657523036003113
1717174324.8190327,1109645,0.9657635688781738
1717174441.2752085,1112544,0.9656047821044922
1717174538.232557,1114937,0.9654299020767212
1717174584.0473745,1116078,0.9654609560966492
1717174644.742915,1117557,0.9655060172080994
1717174678.5687325,1118406,0.9655312895774841
1717174799.7343059,1121395,0.9656181335449219
1717174806.4731855,1121557,0.9656237363815308
1717174824.7104023,1122008,0.9656348824501038
1717174853.258092,1122717,0.9656572341918945
1717174960.7374144,1125383,0.9657378792762756
1717174994.4015844,1126217,0.9657628536224365
1717175041.8928018,1127401,0.9657960534095764
1717175052.7602317,1127673,0.9658071398735046
1717175148.9932075,1130075,0.9658733606338501
1717175162.934099,1130425,0.9658843278884888
1717175171.5645301,1130641,0.9658898711204529
1717175248.5105634,1132548,0.9659475088119507
1717175250.566263,1132600,0.9659502506256104
1717175310.666749,1134086,0.9659913182258606
1717175333.375302,1134652,0.9660077095031738
1717175357.8021803,1135252,0.9660241007804871
1717175456.8558905,1137704,0.9660975933074951
1717175464.6679726,1137896,0.9661030769348145
1717175471.996554,1138080,0.966108500957489
1717175746.83273,1144917,0.9663082361221313
1717175921.5858228,1149278,0.9664338827133179
1717176094.5996237,1153581,0.9665586352348328
1717176112.4217331,1154028,0.9665718078613281
1717176205.9703174,1156358,0.9666403532028198
1717176319.757402,1159171,0.9667165279388428
1717176584.0765421,1165710,0.9669091701507568
1717176620.1377594,1166603,0.966932475566864
1717176832.7355635,1171856,0.9670765995979309
1717176871.6758447,1172803,0.9671047329902649
1717177027.5417366,1176668,0.9672144055366516
1717177040.5665147,1176997,0.9672245383262634
1717177104.709632,1178585,0.9672676920890808
1717177198.1556091,1180891,0.9673233032226562
1717177296.8939712,1183320,0.9673938155174255
1717177311.5671208,1183689,0.9674038887023926
1717177385.7795596,1185529,0.9674565196037292
1717177428.891805,1186602,0.9674890637397766
1717177479.0492585,1187861,0.967523992061615
1717177522.2714684,1188935,0.9675539135932922
1717177527.1923058,1189055,0.967556357383728
1717177568.1183553,1190053,0.9675812125205994
1717177572.0270727,1190148,0.9675837159156799
1717177718.066881,1193752,0.9676827788352966
1717177730.6352475,1194070,0.9676926732063293
1717178118.0579464,1203643,0.9679278135299683
1717178201.8482127,1205741,0.967981219291687
1717178263.9961863,1207297,0.9680224061012268
1717178293.37568,1208023,0.9680392742156982
1717178357.414466,1209587,0.9680778980255127
1717178403.170609,1210728,0.968104362487793
1717178557.6676054,1214560,0.9682074189186096
1717178729.1861913,1218805,0.9683145880699158
1717178867.403667,1222238,0.9684069156646729
1717178973.4227188,1224832,0.9684775471687317
1717179102.9434586,1228046,0.9685642123222351
1717179337.3789864,1233820,0.9687199592590332
1717179369.9966242,1234628,0.9687407612800598
1717179373.7952247,1234720,0.968743085861206
1717179443.4490938,1236435,0.9687845706939697
1717179470.5535624,1237103,0.9688029885292053
1717179540.6396234,1238838,0.9687707424163818
1717179580.3591409,1239837,0.9687982797622681
1717179708.0283217,1243008,0.968878448009491
1717179776.4649496,1244694,0.9689217805862427
1717179784.994433,1244902,0.9689263701438904
1717179797.9008257,1245220,0.9689331650733948
1717179841.1837447,1246289,0.9689627289772034
1717179986.108168,1249883,0.9690578579902649
1717180039.4075463,1251210,0.9690894484519958
1717180118.2776735,1253169,0.9691344499588013
1717180206.656489,1255355,0.9691860675811768
1717180363.977521,1259222,0.9692820310592651
