Wall time,Step,Value
1730611147.0829332,100000,0.08608352392911911
1730612415.542462,200000,-0.012285740114748478
1730613689.823849,300000,0.054575253278017044
1730614956.1729424,400000,0.09462209045886993
1730616224.5384934,500000,0.1294555962085724
1730617501.368357,600000,0.2565743923187256
1730618768.0369034,700000,0.21818551421165466
1730620037.4395611,800000,0.22731822729110718
1730621308.429395,900000,0.2878434360027313
1730622586.999276,1000000,0.2547188699245453
1730623870.1679473,1100000,0.38872596621513367
1730625154.2001245,1200000,0.304911345243454
1730626435.84528,1300000,0.35274603962898254
1730627706.1844642,1400000,0.3796193301677704
1730628975.5177107,1500000,0.3876219689846039
1730630243.931203,1600000,0.3883640170097351
1730631517.5189748,1700000,0.43682482838630676
1730632795.92757,1800000,0.3509219288825989
1730634059.9668615,1900000,0.5103905200958252
1730635333.6447864,2000000,0.48701855540275574
1730636595.2856867,2100000,0.48761919140815735
1730637859.3624277,2200000,0.5275989174842834
1730639113.6516602,2300000,0.4633641242980957
1730640370.700232,2400000,0.5373616814613342
1730641634.370462,2500000,0.5709268450737
1730642899.6313956,2600000,0.5410590171813965
1730644168.2890997,2700000,0.6243431568145752
1730645436.9901364,2800000,0.6427579522132874
1730646707.9659913,2900000,0.6514684557914734
1730647965.042353,3000000,0.6672708988189697
1730649230.7814653,3100000,0.7653780579566956
1730650493.9900355,3200000,0.7366117835044861
1730651756.9289396,3300000,0.7767019271850586
1730653008.6873965,3400000,0.8292385339736938
1730654265.6104827,3500000,0.8682485818862915
1730655514.1162689,3600000,0.8389503955841064
1730656756.1609478,3700000,0.861809492111206
1730658007.8570976,3800000,0.8068931698799133
1730659261.5493767,3900000,0.66618812084198
1730660517.5112314,4000000,0.7609175443649292
1730661780.54016,4100000,0.937196671962738
1730663039.9510536,4200000,0.9296255707740784
1730664301.1344151,4300000,1.0547055006027222
1730665559.7447157,4400000,1.0385441780090332
1730666814.6788895,4500000,1.1542960405349731
1730668073.4728427,4600000,0.9836927056312561
1730669329.3142836,4700000,0.9991241097450256
1730670584.345765,4800000,1.032081127166748
1730671830.7792957,4900000,0.7366852760314941
1730673087.7219663,5000000,0.8998396992683411
1730674356.0840702,5100000,0.8616084456443787
1730675631.103441,5200000,0.7978718280792236
1730676894.3302288,5300000,0.9705173969268799
1730678152.3776379,5400000,1.0371413230895996
1730679414.5599992,5500000,1.0314356088638306
1730680664.1866245,5600000,0.9495843648910522
1730681932.778021,5700000,0.8452647924423218
1730683203.6279335,5800000,0.8294683694839478
1730684461.3429084,5900000,1.0143588781356812
1730685720.9870605,6000000,0.9028167128562927
1730686972.7274148,6100000,1.056601643562317
1730688214.9683313,6200000,1.17729914188385
1730689451.4778433,6300000,1.1389211416244507
1730690701.5081677,6400000,0.9412808418273926
1730691949.3216484,6500000,1.1497093439102173
1730693192.4990425,6600000,1.1722760200500488
1730694435.1128976,6700000,1.033729076385498
1730695680.6734161,6800000,1.1569099426269531
1730696924.961092,6900000,1.0941506624221802
1730698168.220279,7000000,1.0058751106262207
1730699410.915531,7100000,0.946904182434082
1730700646.119479,7200000,1.0723601579666138
1730701895.3798864,7300000,0.9863376617431641
1730703135.2788982,7400000,1.0892345905303955
1730704383.813331,7500000,1.0329722166061401
1730705634.5480502,7600000,0.9835490584373474
1730706879.0823948,7700000,1.1132352352142334
1730708118.2731714,7800000,1.0477471351623535
1730709365.367209,7900000,0.962663471698761
1730710609.9431272,8000000,1.1523840427398682
1730711861.569515,8100000,1.2088598012924194
1730713095.3848128,8200000,1.4098376035690308
1730714336.132171,8300000,1.3252971172332764
1730715573.7564406,8400000,1.3288326263427734
1730716808.008594,8500000,1.4924860000610352
1730718053.9880118,8600000,1.350448727607727
1730719287.7698715,8700000,1.520837426185608
1730720520.1110153,8800000,1.5467760562896729
1730721750.8701437,8900000,1.7722901105880737
1730722986.001288,9000000,1.7229305505752563
1730724217.4224617,9100000,1.8673834800720215
1730725444.4016526,9200000,1.8735381364822388
1730726677.1427135,9300000,1.7622934579849243
1730727905.1892664,9400000,1.9229450225830078
1730729135.0309696,9500000,2.0743532180786133
1730730366.714625,9600000,1.9389489889144897
1730731594.3954608,9700000,1.9555068016052246
1730732793.8721378,9800000,2.0175747871398926
1730733690.314031,9900000,2.056450366973877
1730734554.1328366,9999999,1.8834928274154663
